"","councils","years"
"1496","A624",1991
"1497","A624",1991
"1498","A624",1991
"1499","A624",1991
"1500","A624",1991
"1501","A624",1991
"1502","A624",1991
"1503","A624",1991
"1504","A624",1991
"1505","A624",1991
"1506","A624",1991
"1507","A624",1991
"1508","A624",1991
"1509","A624",1991
"1510","A624",1991
"1511","A624",1991
"1512","A624",1991
"1513","A624",1991
"1514","A624",1991
"1515","A624",1991
"1516","A624",1991
"1517","A624",1991
"1518","A624",1991
"1519","A624",1991
"1520","A624",1991
"1521","A624",1991
"1522","A624",1991
"1523","A624",1991
"1524","A624",1991
"1525","A624",1991
"1526","A624",1991
"1527","A624",1991
"1528","A624",1991
"1529","A624",1991
"1530","A624",1991
"1531","A624",1991
"1532","A624",1991
"1533","A624",1991
"1534","A624",1991
"1535","A624",1991
"1536","A624",1991
"1537","A624",1991
"1538","A624",1991
"1539","A624",1991
"1540","A624",1991
"1541","A624",1991
"1542","A624",1991
"1543","A624",1991
"1544","A624",1991
"1545","A624",1991
"1546","A624",1991
"1547","A624",1991
"1548","A624",1991
"1549","A624",1991
"1550","A624",1991
"1551","A624",1991
"1552","A624",1991
"1553","A624",1991
"1554","A624",1991
"1555","A624",1991
"1556","A624",1991
"1557","A624",1991
"1558","A624",1991
"1559","A624",1991
"1560","A624",1991
"1561","A624",1991
"1562","A624",1991
"1563","A624",1991
"1564","A624",1991
"1565","A624",1991
"1566","A624",1991
"1567","A624",1991
"1568","A624",1991
"1569","A624",1991
"1570","A624",1991
"1571","A624",1991
"1572","A624",1991
"1573","A624",1991
"1574","A624",1991
"1575","A624",1991
"1576","A624",1991
"1577","A624",1991
"1578","A624",1991
"1579","A624",1991
"1580","A624",1991
"1581","A624",1991
"1582","A624",1991
"1583","A624",1991
"1584","A624",1991
"1585","A624",1991
"1586","A624",1991
"1587","A624",1991
"1588","A624",1991
"1589","A624",1991
"1590","A624",1991
"1591","A624",1991
"1592","A624",1991
"1593","A624",1991
"1594","A624",1991
"1595","A624",1991
"1596","A624",1991
"1597","A624",1991
"1598","A624",1991
"1599","A624",1991
"1600","A624",1991
"1601","A624",1991
"1602","A624",1991
"1603","A624",1991
"1604","A624",1991
"1605","A624",1991
"1606","A624",1991
"1607","A624",1991
"1608","A624",1991
"1609","A624",1991
"1610","A624",1991
"1611","A624",1991
"1612","A624",1991
"1613","A624",1991
"1614","A624",1991
"1615","A624",1991
"1616","A624",1991
"1617","A624",1991
"1618","A624",1991
"1619","A624",1991
"1620","A624",1991
"1621","A624",1991
"1622","A624",1991
"1623","A624",1991
"1624","A624",1991
"1625","A624",1991
"1626","A624",1991
"1627","A624",1991
"1628","A624",1991
"1629","A624",1991
"1630","A624",1991
"1631","A624",1991
"1632","A624",1991
"1633","A624",1991
"1634","A624",1991
"1635","A624",1991
"1636","A624",1991
"1637","A624",1991
"1638","A624",1991
"1639","A624",1991
"1640","A624",1991
"1641","A624",1991
"1642","A624",1991
"1643","A624",1991
"1644","A624",1991
"1645","A624",1991
"1646","A624",1991
"1647","A624",1991
"1648","A624",1991
"1649","A624",1991
"1650","A624",1991
"1651","A624",1991
"1652","A624",1991
"1653","A624",1991
"1654","A624",1991
"1655","A624",1991
"1656","A624",1991
"1657","A624",1991
"1658","A624",1991
"1659","A624",1991
"1660","A624",1991
"1661","A624",1991
"1662","A624",1991
"1663","A624",1991
"1664","A624",1991
"1665","A624",1991
"1666","A624",1991
"1667","A624",1991
"1668","A624",1991
"1669","A624",1991
"1670","A624",1991
"1671","A624",1991
"1672","A624",1991
"1673","A624",1991
"1674","A624",1991
"1675","A624",1991
"1676","A624",1991
"1677","A624",1991
"1678","A624",1991
"1679","A624",1991
"1680","A624",1991
"1681","A624",1991
"1682","A624",1991
"1683","A624",1991
"1684","A624",1991
"1685","A624",1991
"1686","A624",1991
"1687","A624",1991
"1688","A624",1991
"1689","A624",1991
"1690","A624",1991
"1691","A624",1991
"1692","A624",1991
"1693","A624",1991
"1694","A624",1991
"1695","A624",1991
"1696","A624",1991
"1697","A624",1991
"1698","A624",1991
"1699","A624",1991
"1700","A624",1991
"1701","A624",1991
"1702","A624",1991
"1703","A624",1991
"1704","A624",1991
"1705","A624",1991
"1706","A624",1991
"1707","A624",1991
"1708","A624",1991
"1709","A624",1991
"1710","A624",1991
"1711","A624",1991
"1712","A624",1991
"1713","A624",1991
"1714","A624",1991
"1715","A624",1991
"1716","A624",1991
"1717","A624",1991
"1718","A624",1991
"1719","A624",1991
"1720","A624",1991
"1721","A624",1991
"1722","A624",1991
"1723","A624",1991
"1724","A624",1991
"1725","A624",1991
"1726","A624",1991
"1727","A624",1991
"1728","A624",1991
"1729","A624",1991
"1730","A624",1991
"1731","A624",1991
"1732","A624",1991
"1733","A624",1991
"1734","A624",1991
"1735","A624",1991
"1736","A624",1991
"1737","A624",1991
"1738","A624",1991
"1739","A624",1991
"1740","A624",1991
"1741","A624",1991
"1742","A624",1991
"1743","A624",1991
"1744","A624",1991
"1745","A624",1991
"1746","A624",1991
"1747","A624",1991
"1748","A624",1991
"1749","A624",1991
"1750","A624",1991
"1751","A624",1991
"1752","A624",1991
"1753","A624",1991
"1754","A624",1991
"1755","A624",1991
"1756","A624",1991
"1757","A624",1991
"1758","A624",1991
"1759","A624",1991
"1760","A624",1991
"1761","A624",1991
"1762","A624",1991
"1763","A624",1991
"1764","A624",1991
"1765","A624",1991
"1766","A624",1991
"1767","A624",1991
"1768","A624",1991
"1769","A624",1991
"1770","A624",1991
"1771","A624",1991
"1772","A624",1991
"1773","A624",1991
"1774","A624",1991
"1775","A624",1991
"1776","A624",1991
"1777","A624",1991
"1778","A624",1991
"1779","A624",1991
"1780","A624",1991
"1781","A624",1991
"1782","A624",1991
"1783","A624",1991
"1784","A624",1991
"1785","A624",1991
"1786","A624",1991
"1787","A624",1991
"1788","A624",1991
"1789","A624",1991
"1790","A624",1991
"1791","A624",1991
"1792","A624",1991
"1793","A624",1991
"1794","A624",1991
"1795","A624",1991
"1796","A624",1991
"1797","A624",1991
"1798","A624",1991
"1799","A624",1991
"1800","A624",1991
"1801","A624",1991
"1802","A624",1991
"1803","A624",1991
"1804","A624",1991
"1805","A624",1991
"1806","A624",1991
"1807","A624",1991
"1808","A624",1991
"1809","A624",1991
"1810","A624",1991
"1811","A624",1991
"1812","A624",1991
"1813","A624",1991
"1814","A624",1991
"1815","A624",1991
"1816","A624",1991
"1817","A624",1991
"1818","A624",1991
"1819","A624",1991
"1820","A624",1991
"1821","A624",1991
"1822","A624",1991
"1823","A624",1991
"1824","A624",1991
"1825","A624",1991
"1826","A624",1991
"1827","A634",1991
"1828","A634",1991
"1829","A634",1991
"1830","A634",1991
"1831","A642",1991
"1832","A642",1991
"1833","A642",1991
"1834","A642",1991
"1835","A642",1991
"1836","A642",1991
"1837","A642",1991
"1838","A642",1991
"1839","A642",1991
"1840","A642",1991
"1841","A642",1991
"1842","A642",1991
"1843","A642",1991
"1844","A642",1991
"1845","A642",1991
"1846","A642",1991
"1847","A642",1991
"1848","A642",1991
"1849","A642",1991
"1850","A642",1991
"1851","A642",1991
"1852","A642",1991
"1853","A642",1991
"1854","A642",1991
"1855","A642",1991
"1856","A642",1991
"1857","A642",1991
"1858","A642",1991
"1859","A642",1991
"1860","A642",1991
"1861","A642",1991
"1862","A642",1991
"1863","A642",1991
"1864","A642",1991
"1865","A642",1991
"1866","A642",1991
"1867","A642",1991
"1868","A642",1991
"1869","A642",1991
"1870","A642",1991
"1871","A642",1991
"1872","A642",1991
"1873","A642",1991
"1874","A642",1991
"1875","A642",1991
"1876","A642",1991
"1877","A642",1991
"1878","A642",1991
"1879","A642",1991
"1880","A642",1991
"1881","A642",1991
"1882","A642",1991
"1883","A642",1991
"1884","A642",1991
"1885","A642",1991
"1886","A642",1991
"1887","A642",1991
"1888","A642",1991
"1889","A642",1991
"1890","A642",1991
"1891","A642",1991
"1892","A642",1991
"1893","A642",1991
"1894","A642",1991
"1895","A642",1991
"1896","A642",1991
"1897","A642",1991
"1898","A642",1991
"1899","A642",1991
"1900","A642",1991
"1901","A642",1991
"1902","A642",1991
"1903","A642",1991
"1904","A642",1991
"1905","A642",1991
"1906","A642",1991
"1907","A642",1991
"1908","A642",1991
"1909","A642",1991
"1910","A642",1991
"1911","A642",1991
"1912","A642",1991
"1913","A642",1991
"1914","A642",1991
"1915","A642",1991
"1916","A642",1991
"1917","A642",1991
"1918","A642",1991
"1919","A642",1991
"1920","A642",1991
"1921","A642",1991
"1922","A642",1991
"1923","A642",1991
"1924","A642",1991
"1925","A642",1991
"1926","A642",1991
"1927","A642",1991
"1928","A642",1991
"1929","A642",1991
"1930","A642",1991
"1931","A642",1991
"1932","A642",1991
"1933","A642",1991
"1934","A642",1991
"1935","A642",1991
"1936","A642",1991
"1937","A642",1991
"1938","A642",1991
"1939","A642",1991
"1940","A642",1991
"1941","A642",1991
"1942","A642",1991
"1943","A642",1991
"1944","A642",1991
"1945","A642",1991
"1946","A642",1991
"1947","A642",1991
"1948","A642",1991
"1949","A642",1991
"1950","A642",1991
"1951","A642",1991
"1952","A642",1991
"1953","A642",1991
"1954","A642",1991
"1955","A642",1991
"1956","A642",1991
"1957","A642",1991
"1958","A642",1991
"1959","A642",1991
"1960","A642",1991
"1961","A642",1991
"1962","A642",1991
"1963","A642",1991
"1964","A642",1991
"1965","A642",1991
"1966","A642",1991
"1967","A642",1991
"1968","A642",1991
"1969","A642",1991
"1970","A642",1991
"1971","A642",1991
"1972","A642",1991
"1973","A642",1991
"1974","A642",1991
"1975","A642",1991
"1976","A642",1991
"1977","A642",1991
"1978","A642",1991
"1979","A642",1991
"1980","A642",1991
"1981","A642",1991
"1982","A642",1991
"1983","A642",1991
"1984","A642",1991
"1985","A642",1991
"1986","A642",1991
"1987","A642",1991
"1988","A642",1991
"1989","A642",1991
"1990","A642",1991
"1991","A642",1991
"1992","A642",1991
"1993","A642",1991
"1994","A642",1991
"1995","A642",1991
"1996","A642",1991
"1997","A642",1991
"1998","A642",1991
"1999","A642",1991
"2000","A642",1991
"2001","A642",1991
"2002","A642",1991
"2003","A642",1991
"2004","A642",1991
"2005","A642",1991
"2006","A642",1991
"2007","A642",1991
"2008","A642",1991
"2009","A642",1991
"2010","A642",1991
"2011","A642",1991
"2012","A642",1991
"2013","A642",1991
"2014","A642",1991
"2015","A642",1991
"2016","A642",1991
"2017","A642",1991
"2018","A642",1991
"2019","A642",1991
"2020","A642",1991
"2021","A642",1991
"2022","A642",1991
"2023","A642",1991
"2024","A642",1991
"2025","A642",1991
"2026","A642",1991
"2027","A642",1991
"2028","A642",1991
"2029","A642",1991
"2030","A642",1991
"2031","A642",1991
"2032","A642",1991
"2033","A642",1991
"2034","A642",1991
"2035","A642",1991
"2036","A642",1991
"2037","A642",1991
"2038","A642",1991
"2039","A642",1991
"2040","A642",1991
"2041","A642",1991
"2042","A642",1991
"2043","A642",1991
"2044","A642",1991
"2045","A642",1991
"2046","A642",1991
"2047","A642",1991
"2048","A642",1991
"2049","A642",1991
"2050","A642",1991
"2051","A642",1991
"2052","A642",1991
"2053","A642",1991
"2054","A642",1991
"2055","A642",1991
"2056","A642",1991
"2057","A642",1991
"2058","A642",1991
"2059","A642",1991
"2060","A642",1991
"2061","A642",1991
"2062","A642",1991
"2063","A642",1991
"2064","A642",1991
"2065","A642",1991
"2066","A642",1991
"2067","A642",1991
"2068","A642",1991
"2069","A642",1991
"2070","A642",1991
"2071","A642",1991
"2072","A642",1991
"2073","A642",1991
"2074","A642",1991
"2075","A642",1991
"2076","A642",1991
"2077","A642",1991
"2078","A642",1991
"2079","A642",1991
"2080","A642",1991
"2081","A642",1991
"2082","A642",1991
"2083","A642",1991
"2084","A642",1991
"2085","A642",1991
"2086","A642",1991
"2087","A642",1991
"2088","A642",1991
"2089","A642",1991
"2090","A642",1991
"2091","A642",1991
"2092","A642",1991
"2093","A642",1991
"2094","A642",1991
"2095","A642",1991
"2096","A642",1991
"2097","A642",1991
"2098","A642",1991
"2099","A642",1991
"2100","A642",1991
"2101","A642",1991
"2102","A642",1991
"2103","A642",1991
"2104","A642",1991
"2105","A642",1991
"2106","A642",1991
"2107","A642",1991
"2108","A642",1991
"2109","A642",1991
"2110","A642",1991
"2111","A642",1991
"2112","A642",1991
"2113","A642",1991
"2114","A642",1991
"2115","A642",1991
"2116","A642",1991
"2117","A642",1991
"2118","A642",1991
"2119","A642",1991
"2120","A642",1991
"2121","A642",1991
"2122","A642",1991
"2123","A642",1991
"2124","A642",1991
"2125","A642",1991
"2126","A642",1991
"2127","A642",1991
"2128","A642",1991
"2129","A642",1991
"2130","A642",1991
"2131","A642",1991
"2132","A642",1991
"2133","A642",1991
"2134","A642",1991
"2135","A642",1991
"2136","A642",1991
"2137","A642",1991
"2138","A642",1991
"2139","A642",1991
"2140","A642",1991
"2141","A642",1991
"2142","A642",1991
"2143","A642",1991
"2144","A642",1991
"2145","A642",1991
"2146","A642",1991
"2147","A642",1991
"2148","A642",1991
"2149","A642",1991
"2150","A642",1991
"2151","A642",1991
"2152","A642",1991
"2153","A642",1991
"2154","A642",1991
"2155","A642",1991
"2156","A642",1991
"2157","A642",1991
"2158","A642",1991
"2159","A642",1991
"2160","A642",1991
"2161","A642",1991
"2162","A642",1991
"2163","A642",1991
"2164","A642",1991
"2165","A642",1991
"2166","A642",1991
"2167","A642",1991
"2168","A642",1991
"2169","A642",1991
"2170","A642",1991
"2171","A642",1991
"2172","A642",1991
"2173","A642",1991
"2174","A642",1991
"2175","A642",1991
"2176","A642",1991
"2177","A642",1991
"2178","A642",1991
"2179","A642",1991
"2180","A642",1991
"2181","A642",1991
"2182","A642",1991
"2183","A642",1991
"2184","A642",1991
"2185","A642",1991
"2186","A642",1991
"2187","A642",1991
"2188","A642",1991
"2189","A642",1991
"2190","A642",1991
"2191","A642",1991
"2192","A642",1991
"2193","A642",1991
"2194","A642",1991
"2195","A642",1991
"2196","A642",1991
"2197","A642",1991
"2198","A642",1991
"2199","A642",1991
"2200","A642",1991
"2201","A642",1991
"2202","A642",1991
"2203","A642",1991
"2204","A642",1991
"2205","A642",1991
"2206","A642",1991
"2207","A642",1991
"2208","A642",1991
"2209","A642",1991
"2210","A650",1991
"2211","A650",1991
"2212","A650",1991
"2213","A658",1991
"2214","A658",1991
"2215","A658",1991
"2216","A666",1991
"2217","A666",1991
"2218","A666",1991
"2219","A682",1991
"2220","A682",1991
"2221","A682",1991
"2222","A682",1991
"2223","A716",1991
"2224","A892",1991
"2225","A892",1991
"2226","A892",1991
"2227","A892",1991
"2228","A892",1991
"2229","A892",1991
"2230","A892",1991
"2231","A546",1992
"2232","A546",1992
"2233","A546",1992
"2234","A546",1992
"2235","A546",1992
"2236","A546",1992
"2237","A546",1992
"2238","A546",1992
"2239","A546",1992
"2240","A546",1992
"2241","A546",1992
"2242","A546",1992
"2243","A546",1992
"2244","A546",1992
"2245","A546",1992
"2246","A554",1992
"2247","A554",1992
"2248","A554",1992
"2249","A554",1992
"2250","A588",1992
"2251","A588",1992
"2252","A588",1992
"2253","A588",1992
"2254","A588",1992
"2255","A588",1992
"2256","A588",1992
"2257","A588",1992
"2258","A588",1992
"2259","A588",1992
"2260","A588",1992
"2261","A588",1992
"2262","A588",1992
"2263","A588",1992
"2264","A588",1992
"2265","A588",1992
"2266","A588",1992
"2267","A588",1992
"2268","A588",1992
"2269","A588",1992
"2270","A588",1992
"2271","A588",1992
"2272","A588",1992
"2273","A588",1992
"2274","A588",1992
"2275","A588",1992
"2276","A588",1992
"2277","A588",1992
"2278","A588",1992
"2279","A588",1992
"2280","A588",1992
"2281","A588",1992
"2282","A588",1992
"2283","A588",1992
"2284","A588",1992
"2285","A588",1992
"2286","A588",1992
"2287","A588",1992
"2288","A588",1992
"2289","A588",1992
"2290","A588",1992
"2291","A588",1992
"2292","A588",1992
"2293","A588",1992
"2294","A588",1992
"2295","A588",1992
"2296","A588",1992
"2297","A588",1992
"2298","A588",1992
"2299","A588",1992
"2300","A588",1992
"2301","A588",1992
"2302","A588",1992
"2303","A588",1992
"2304","A588",1992
"2305","A588",1992
