Cod Municipio;REGIAO;COD UF;UF;NOME MUNIC;POP EST;CLASSE POP
1703891;1 - Norte;17;Tocantins;Carrasco Bonito;4059;1 - Até 5000
1703909;1 - Norte;17;Tocantins;Caseara;5295;2 - 5001 até 10000
1704105;1 - Norte;17;Tocantins;Centenário;2874;1 - Até 5000
1704600;1 - Norte;17;Tocantins;Chapada de Areia;1401;1 - Até 5000
1705102;1 - Norte;17;Tocantins;Chapada da Natividade;3334;1 - Até 5000
1705508;1 - Norte;17;Tocantins;Colinas do Tocantins;34990;4 - 20001 até 50000
1705557;1 - Norte;17;Tocantins;Combinado;4843;1 - Até 5000
1705607;1 - Norte;17;Tocantins;Conceição do Tocantins;4124;1 - Até 5000
1706001;1 - Norte;17;Tocantins;Couto Magalhães;5536;2 - 5001 até 10000
1706100;1 - Norte;17;Tocantins;Cristalândia;7300;2 - 5001 até 10000
1706258;1 - Norte;17;Tocantins;Crixás do Tocantins;1708;1 - Até 5000
1706506;1 - Norte;17;Tocantins;Darcinópolis;6018;2 - 5001 até 10000
1707009;1 - Norte;17;Tocantins;Dianópolis;21850;4 - 20001 até 50000
1707108;1 - Norte;17;Tocantins;Divinópolis do Tocantins;6856;2 - 5001 até 10000
1707207;1 - Norte;17;Tocantins;Dois Irmãos do Tocantins;7211;2 - 5001 até 10000
1707306;1 - Norte;17;Tocantins;Dueré;4687;1 - Até 5000
1707405;1 - Norte;17;Tocantins;Esperantina;10851;3 - 10001 até 20000
1707553;1 - Norte;17;Tocantins;Fátima;3841;1 - Até 5000
1707652;1 - Norte;17;Tocantins;Figueirópolis;5284;2 - 5001 até 10000
1707702;1 - Norte;17;Tocantins;Filadélfia;8837;2 - 5001 até 10000
1708205;1 - Norte;17;Tocantins;Formoso do Araguaia;18482;3 - 10001 até 20000
1708254;1 - Norte;17;Tocantins;Fortaleza do Tabocão;2576;1 - Até 5000
1708304;1 - Norte;17;Tocantins;Goianorte;5116;2 - 5001 até 10000
1709005;1 - Norte;17;Tocantins;Goiatins;12942;3 - 10001 até 20000
1709302;1 - Norte;17;Tocantins;Guaraí;25677;4 - 20001 até 50000
1709500;1 - Norte;17;Tocantins;Gurupi;85737;5 - 50001 até 100000
1709807;1 - Norte;17;Tocantins;Ipueiras;1977;1 - Até 5000
1710508;1 - Norte;17;Tocantins;Itacajá;7414;2 - 5001 até 10000
1710706;1 - Norte;17;Tocantins;Itaguatins;5896;2 - 5001 até 10000
1710904;1 - Norte;17;Tocantins;Itapiratins;3758;1 - Até 5000
1711100;1 - Norte;17;Tocantins;Itaporã do Tocantins;2435;1 - Até 5000
1711506;1 - Norte;17;Tocantins;Jaú do Tocantins;3819;1 - Até 5000
1711803;1 - Norte;17;Tocantins;Juarina;2202;1 - Até 5000
1711902;1 - Norte;17;Tocantins;Lagoa da Confusão;13034;3 - 10001 até 20000
1711951;1 - Norte;17;Tocantins;Lagoa do Tocantins;4237;1 - Até 5000
1712009;1 - Norte;17;Tocantins;Lajeado;3101;1 - Até 5000
1712157;1 - Norte;17;Tocantins;Lavandeira;1892;1 - Até 5000
1712405;1 - Norte;17;Tocantins;Lizarda;3748;1 - Até 5000
1712454;1 - Norte;17;Tocantins;Luzinópolis;3060;1 - Até 5000
1712504;1 - Norte;17;Tocantins;Marianópolis do Tocantins;5094;2 - 5001 até 10000
1712702;1 - Norte;17;Tocantins;Mateiros;2638;1 - Até 5000
1712801;1 - Norte;17;Tocantins;Maurilândia do Tocantins;3403;1 - Até 5000
1713205;1 - Norte;17;Tocantins;Miracema do Tocantins;18566;3 - 10001 até 20000
1713304;1 - Norte;17;Tocantins;Miranorte;13375;3 - 10001 até 20000
1713601;1 - Norte;17;Tocantins;Monte do Carmo;7827;2 - 5001 até 10000
1713700;1 - Norte;17;Tocantins;Monte Santo do Tocantins;2263;1 - Até 5000
1713809;1 - Norte;17;Tocantins;Palmeiras do Tocantins;6570;2 - 5001 até 10000
1713957;1 - Norte;17;Tocantins;Muricilândia;3514;1 - Até 5000
1714203;1 - Norte;17;Tocantins;Natividade;9239;2 - 5001 até 10000
1714302;1 - Norte;17;Tocantins;Nazaré;3959;1 - Até 5000
1714880;1 - Norte;17;Tocantins;Nova Olinda;11719;3 - 10001 até 20000
1715002;1 - Norte;17;Tocantins;Nova Rosalândia;4215;1 - Até 5000
1715101;1 - Norte;17;Tocantins;Novo Acordo;4287;1 - Até 5000
1715150;1 - Norte;17;Tocantins;Novo Alegre;2332;1 - Até 5000
1715259;1 - Norte;17;Tocantins;Novo Jardim;2698;1 - Até 5000
1715507;1 - Norte;17;Tocantins;Oliveira de Fátima;1106;1 - Até 5000
1715705;1 - Norte;17;Tocantins;Palmeirante;5919;2 - 5001 até 10000
1715754;1 - Norte;17;Tocantins;Palmeirópolis;7641;2 - 5001 até 10000
1716109;1 - Norte;17;Tocantins;Paraíso do Tocantins;50602;5 - 50001 até 100000
1716208;1 - Norte;17;Tocantins;Paranã;10461;3 - 10001 até 20000
1716307;1 - Norte;17;Tocantins;Pau D'Arco;4831;1 - Até 5000
1716505;1 - Norte;17;Tocantins;Pedro Afonso;13380;3 - 10001 até 20000
1716604;1 - Norte;17;Tocantins;Peixe;11623;3 - 10001 até 20000
1716653;1 - Norte;17;Tocantins;Pequizeiro;5443;2 - 5001 até 10000
1716703;1 - Norte;17;Tocantins;Colméia;8270;2 - 5001 até 10000
1717008;1 - Norte;17;Tocantins;Pindorama do Tocantins;4464;1 - Até 5000
1717206;1 - Norte;17;Tocantins;Piraquê;3023;1 - Até 5000
1717503;1 - Norte;17;Tocantins;Pium;7564;2 - 5001 até 10000
1717800;1 - Norte;17;Tocantins;Ponte Alta do Bom Jesus;4601;1 - Até 5000
1717909;1 - Norte;17;Tocantins;Ponte Alta do Tocantins;7961;2 - 5001 até 10000
1718006;1 - Norte;17;Tocantins;Porto Alegre do Tocantins;3108;1 - Até 5000
1718204;1 - Norte;17;Tocantins;Porto Nacional;52700;5 - 50001 até 100000
1718303;1 - Norte;17;Tocantins;Praia Norte;8365;2 - 5001 até 10000
1718402;1 - Norte;17;Tocantins;Presidente Kennedy;3692;1 - Até 5000
1718451;1 - Norte;17;Tocantins;Pugmil;2659;1 - Até 5000
1718501;1 - Norte;17;Tocantins;Recursolândia;4244;1 - Até 5000
1718550;1 - Norte;17;Tocantins;Riachinho;4604;1 - Até 5000
1718659;1 - Norte;17;Tocantins;Rio da Conceição;2088;1 - Até 5000
1718709;1 - Norte;17;Tocantins;Rio dos Bois;2811;1 - Até 5000
1718758;1 - Norte;17;Tocantins;Rio Sono;6468;2 - 5001 até 10000
1718808;1 - Norte;17;Tocantins;Sampaio;4627;1 - Até 5000
1718840;1 - Norte;17;Tocantins;Sandolândia;3378;1 - Até 5000
1718865;1 - Norte;17;Tocantins;Santa Fé do Araguaia;7426;2 - 5001 até 10000
1718881;1 - Norte;17;Tocantins;Santa Maria do Tocantins;3381;1 - Até 5000
1718899;1 - Norte;17;Tocantins;Santa Rita do Tocantins;2344;1 - Até 5000
1718907;1 - Norte;17;Tocantins;Santa Rosa do Tocantins;4811;1 - Até 5000
1719004;1 - Norte;17;Tocantins;Santa Tereza do Tocantins;2834;1 - Até 5000
1720002;1 - Norte;17;Tocantins;Santa Terezinha do Tocantins;2528;1 - Até 5000
1720101;1 - Norte;17;Tocantins;São Bento do Tocantins;5256;2 - 5001 até 10000
1720150;1 - Norte;17;Tocantins;São Félix do Tocantins;1572;1 - Até 5000
1720200;1 - Norte;17;Tocantins;São Miguel do Tocantins;11967;3 - 10001 até 20000
1720259;1 - Norte;17;Tocantins;São Salvador do Tocantins;3070;1 - Até 5000
1720309;1 - Norte;17;Tocantins;São Sebastião do Tocantins;4757;1 - Até 5000
1720499;1 - Norte;17;Tocantins;São Valério;4017;1 - Até 5000
1720655;1 - Norte;17;Tocantins;Silvanópolis;5378;2 - 5001 até 10000
1720804;1 - Norte;17;Tocantins;Sítio Novo do Tocantins;9078;2 - 5001 até 10000
1720853;1 - Norte;17;Tocantins;Sucupira;1946;1 - Até 5000
1720903;1 - Norte;17;Tocantins;Taguatinga;16538;3 - 10001 até 20000
1720937;1 - Norte;17;Tocantins;Taipas do Tocantins;2131;1 - Até 5000
1720978;1 - Norte;17;Tocantins;Talismã;2773;1 - Até 5000
1721000;1 - Norte;17;Tocantins;Palmas;291855;6 - 100001 até 500000
1721109;1 - Norte;17;Tocantins;Tocantínia;7471;2 - 5001 até 10000
1721208;1 - Norte;17;Tocantins;Tocantinópolis;22896;4 - 20001 até 50000
1721257;1 - Norte;17;Tocantins;Tupirama;1860;1 - Até 5000
1721307;1 - Norte;17;Tocantins;Tupiratins;2613;1 - Até 5000
1722081;1 - Norte;17;Tocantins;Wanderlândia;11631;3 - 10001 até 20000
1722107;1 - Norte;17;Tocantins;Xambioá;11561;3 - 10001 até 20000
2100055;2 - Nordeste;21;Maranhão;Açailândia;111757;6 - 100001 até 500000
2100105;2 - Nordeste;21;Maranhão;Afonso Cunha;6469;2 - 5001 até 10000
2100154;2 - Nordeste;21;Maranhão;Água Doce do Maranhão;12488;3 - 10001 até 20000
2100204;2 - Nordeste;21;Maranhão;Alcântara;22083;4 - 20001 até 50000
2100303;2 - Nordeste;21;Maranhão;Aldeias Altas;26302;4 - 20001 até 50000
2100402;2 - Nordeste;21;Maranhão;Altamira do Maranhão;8066;2 - 5001 até 10000
2100436;2 - Nordeste;21;Maranhão;Alto Alegre do Maranhão;26839;4 - 20001 até 50000
2100477;2 - Nordeste;21;Maranhão;Alto Alegre do Pindaré;31894;4 - 20001 até 50000
2100501;2 - Nordeste;21;Maranhão;Alto Parnaíba;11168;3 - 10001 até 20000
2100550;2 - Nordeste;21;Maranhão;Amapá do Maranhão;6918;2 - 5001 até 10000
2100600;2 - Nordeste;21;Maranhão;Amarante do Maranhão;41136;4 - 20001 até 50000
2100709;2 - Nordeste;21;Maranhão;Anajatuba;26614;4 - 20001 até 50000
2100808;2 - Nordeste;21;Maranhão;Anapurus;15566;3 - 10001 até 20000
2100832;2 - Nordeste;21;Maranhão;Apicum-Açu;17063;3 - 10001 até 20000
2100873;2 - Nordeste;21;Maranhão;Araguanã;15297;3 - 10001 até 20000
2100907;2 - Nordeste;21;Maranhão;Araioses;46103;4 - 20001 até 50000
2100956;2 - Nordeste;21;Maranhão;Arame;32637;4 - 20001 até 50000
2101004;2 - Nordeste;21;Maranhão;Arari;29764;4 - 20001 até 50000
2101103;2 - Nordeste;21;Maranhão;Axixá;12076;3 - 10001 até 20000
2101202;2 - Nordeste;21;Maranhão;Bacabal;104633;6 - 100001 até 500000
2101251;2 - Nordeste;21;Maranhão;Bacabeira;16855;3 - 10001 até 20000
2101301;2 - Nordeste;21;Maranhão;Bacuri;18508;3 - 10001 até 20000
2101350;2 - Nordeste;21;Maranhão;Bacurituba;5617;2 - 5001 até 10000
2101400;2 - Nordeste;21;Maranhão;Balsas;93826;5 - 50001 até 100000
2101509;2 - Nordeste;21;Maranhão;Barão de Grajaú;18714;3 - 10001 até 20000
2101608;2 - Nordeste;21;Maranhão;Barra do Corda;87794;5 - 50001 até 100000
2101707;2 - Nordeste;21;Maranhão;Barreirinhas;61828;5 - 50001 até 100000
2101731;2 - Nordeste;21;Maranhão;Belágua;7409;2 - 5001 até 10000
2101772;2 - Nordeste;21;Maranhão;Bela Vista do Maranhão;11138;3 - 10001 até 20000
2101806;2 - Nordeste;21;Maranhão;Benedito Leite;5627;2 - 5001 até 10000
2101905;2 - Nordeste;21;Maranhão;Bequimão;21260;4 - 20001 até 50000
2101939;2 - Nordeste;21;Maranhão;Bernardo do Mearim;6011;2 - 5001 até 10000
2101970;2 - Nordeste;21;Maranhão;Boa Vista do Gurupi;9158;2 - 5001 até 10000
2102002;2 - Nordeste;21;Maranhão;Bom Jardim;41435;4 - 20001 até 50000
2102036;2 - Nordeste;21;Maranhão;Bom Jesus das Selvas;33479;4 - 20001 até 50000
2102077;2 - Nordeste;21;Maranhão;Bom Lugar;16148;3 - 10001 até 20000
2102101;2 - Nordeste;21;Maranhão;Brejo;36139;4 - 20001 até 50000
2102150;2 - Nordeste;21;Maranhão;Brejo de Areia;9367;2 - 5001 até 10000
2102200;2 - Nordeste;21;Maranhão;Buriti;28557;4 - 20001 até 50000
2102309;2 - Nordeste;21;Maranhão;Buriti Bravo;23827;4 - 20001 até 50000
2102325;2 - Nordeste;21;Maranhão;Buriticupu;71723;5 - 50001 até 100000
2102358;2 - Nordeste;21;Maranhão;Buritirana;15393;3 - 10001 até 20000
2102374;2 - Nordeste;21;Maranhão;Cachoeira Grande;9382;2 - 5001 até 10000
2102408;2 - Nordeste;21;Maranhão;Cajapió;11136;3 - 10001 até 20000
2102507;2 - Nordeste;21;Maranhão;Cajari;19307;3 - 10001 até 20000
2102556;2 - Nordeste;21;Maranhão;Campestre do Maranhão;14294;3 - 10001 até 20000
2102606;2 - Nordeste;21;Maranhão;Cândido Mendes;20076;4 - 20001 até 50000
2102705;2 - Nordeste;21;Maranhão;Cantanhede;21872;4 - 20001 até 50000
2102754;2 - Nordeste;21;Maranhão;Capinzal do Norte;10932;3 - 10001 até 20000
2102804;2 - Nordeste;21;Maranhão;Carolina;24337;4 - 20001 até 50000
2102903;2 - Nordeste;21;Maranhão;Carutapera;23658;4 - 20001 até 50000
2103000;2 - Nordeste;21;Maranhão;Caxias;164224;6 - 100001 até 500000
2103109;2 - Nordeste;21;Maranhão;Cedral;10657;3 - 10001 até 20000
2103125;2 - Nordeste;21;Maranhão;Central do Maranhão;8604;2 - 5001 até 10000
2103158;2 - Nordeste;21;Maranhão;Centro do Guilherme;13243;3 - 10001 até 20000
2103174;2 - Nordeste;21;Maranhão;Centro Novo do Maranhão;21399;4 - 20001 até 50000
2103208;2 - Nordeste;21;Maranhão;Chapadinha;79145;5 - 50001 até 100000
2103257;2 - Nordeste;21;Maranhão;Cidelândia;14617;3 - 10001 até 20000
2103307;2 - Nordeste;21;Maranhão;Codó;122597;6 - 100001 até 500000
2103406;2 - Nordeste;21;Maranhão;Coelho Neto;49246;4 - 20001 até 50000
2103505;2 - Nordeste;21;Maranhão;Colinas;41042;4 - 20001 até 50000
2103554;2 - Nordeste;21;Maranhão;Conceição do Lago-Açu;16072;3 - 10001 até 20000
2103604;2 - Nordeste;21;Maranhão;Coroatá;65044;5 - 50001 até 100000
2103703;2 - Nordeste;21;Maranhão;Cururupu;32765;4 - 20001 até 50000
2103752;2 - Nordeste;21;Maranhão;Davinópolis;12901;3 - 10001 até 20000
2103802;2 - Nordeste;21;Maranhão;Dom Pedro;23328;4 - 20001 até 50000
2103901;2 - Nordeste;21;Maranhão;Duque Bacelar;11296;3 - 10001 até 20000
2104008;2 - Nordeste;21;Maranhão;Esperantinópolis;17379;3 - 10001 até 20000
2104057;2 - Nordeste;21;Maranhão;Estreito;41355;4 - 20001 até 50000
2104073;2 - Nordeste;21;Maranhão;Feira Nova do Maranhão;8481;2 - 5001 até 10000
2104081;2 - Nordeste;21;Maranhão;Fernando Falcão;10258;3 - 10001 até 20000
2104099;2 - Nordeste;21;Maranhão;Formosa da Serra Negra;18917;3 - 10001 até 20000
2104107;2 - Nordeste;21;Maranhão;Fortaleza dos Nogueiras;12615;3 - 10001 até 20000
2104206;2 - Nordeste;21;Maranhão;Fortuna;15536;3 - 10001 até 20000
2104305;2 - Nordeste;21;Maranhão;Godofredo Viana;11672;3 - 10001 até 20000
2104404;2 - Nordeste;21;Maranhão;Gonçalves Dias;17924;3 - 10001 até 20000
2104503;2 - Nordeste;21;Maranhão;Governador Archer;10793;3 - 10001 até 20000
2104552;2 - Nordeste;21;Maranhão;Governador Edison Lobão;18068;3 - 10001 até 20000
2104602;2 - Nordeste;21;Maranhão;Governador Eugênio Barros;16772;3 - 10001 até 20000
2104628;2 - Nordeste;21;Maranhão;Governador Luiz Rocha;7772;2 - 5001 até 10000
2104651;2 - Nordeste;21;Maranhão;Governador Newton Bello;10211;3 - 10001 até 20000
2104677;2 - Nordeste;21;Maranhão;Governador Nunes Freire;25616;4 - 20001 até 50000
2104701;2 - Nordeste;21;Maranhão;Graça Aranha;6263;2 - 5001 até 10000
2104800;2 - Nordeste;21;Maranhão;Grajaú;68876;5 - 50001 até 100000
2104909;2 - Nordeste;21;Maranhão;Guimarães;12063;3 - 10001 até 20000
2105005;2 - Nordeste;21;Maranhão;Humberto de Campos;28498;4 - 20001 até 50000
2105104;2 - Nordeste;21;Maranhão;Icatu;26953;4 - 20001 até 50000
2105153;2 - Nordeste;21;Maranhão;Igarapé do Meio;14026;3 - 10001 até 20000
2105203;2 - Nordeste;21;Maranhão;Igarapé Grande;11252;3 - 10001 até 20000
2105302;2 - Nordeste;21;Maranhão;Imperatriz;258016;6 - 100001 até 500000
2105351;2 - Nordeste;21;Maranhão;Itaipava do Grajaú;15897;3 - 10001 até 20000
2105401;2 - Nordeste;21;Maranhão;Itapecuru Mirim;67673;5 - 50001 até 100000
2105427;2 - Nordeste;21;Maranhão;Itinga do Maranhão;25932;4 - 20001 até 50000
2105450;2 - Nordeste;21;Maranhão;Jatobá;9993;2 - 5001 até 10000
2105476;2 - Nordeste;21;Maranhão;Jenipapo dos Vieiras;16432;3 - 10001 até 20000
2105500;2 - Nordeste;21;Maranhão;João Lisboa;23696;4 - 20001 até 50000
2105609;2 - Nordeste;21;Maranhão;Joselândia;16136;3 - 10001 até 20000
2105658;2 - Nordeste;21;Maranhão;Junco do Maranhão;3506;1 - Até 5000
2105708;2 - Nordeste;21;Maranhão;Lago da Pedra;49911;4 - 20001 até 50000
2105807;2 - Nordeste;21;Maranhão;Lago do Junco;10808;3 - 10001 até 20000
2105906;2 - Nordeste;21;Maranhão;Lago Verde;16199;3 - 10001 até 20000
2105922;2 - Nordeste;21;Maranhão;Lagoa do Mato;11235;3 - 10001 até 20000
2105948;2 - Nordeste;21;Maranhão;Lago dos Rodrigues;8889;2 - 5001 até 10000
2105963;2 - Nordeste;21;Maranhão;Lagoa Grande do Maranhão;11320;3 - 10001 até 20000
2105989;2 - Nordeste;21;Maranhão;Lajeado Novo;7496;2 - 5001 até 10000
2106003;2 - Nordeste;21;Maranhão;Lima Campos;11867;3 - 10001 até 20000
2106102;2 - Nordeste;21;Maranhão;Loreto;12098;3 - 10001 até 20000
2106201;2 - Nordeste;21;Maranhão;Luís Domingues;6917;2 - 5001 até 10000
2106300;2 - Nordeste;21;Maranhão;Magalhães de Almeida;19620;3 - 10001 até 20000
2106326;2 - Nordeste;21;Maranhão;Maracaçumé;21201;4 - 20001 até 50000
2106359;2 - Nordeste;21;Maranhão;Marajá do Sena;7810;2 - 5001 até 10000
2106375;2 - Nordeste;21;Maranhão;Maranhãozinho;16013;3 - 10001 até 20000
2106409;2 - Nordeste;21;Maranhão;Mata Roma;16679;3 - 10001 até 20000
2106508;2 - Nordeste;21;Maranhão;Matinha;23256;4 - 20001 até 50000
2106607;2 - Nordeste;21;Maranhão;Matões;33615;4 - 20001 até 50000
2106631;2 - Nordeste;21;Maranhão;Matões do Norte;16451;3 - 10001 até 20000
2106672;2 - Nordeste;21;Maranhão;Milagres do Maranhão;8445;2 - 5001 até 10000
2106706;2 - Nordeste;21;Maranhão;Mirador;21000;4 - 20001 até 50000
2106755;2 - Nordeste;21;Maranhão;Miranda do Norte;28001;4 - 20001 até 50000
2106805;2 - Nordeste;21;Maranhão;Mirinzal;14913;3 - 10001 até 20000
2106904;2 - Nordeste;21;Maranhão;Monção;33201;4 - 20001 até 50000
2107001;2 - Nordeste;21;Maranhão;Montes Altos;9209;2 - 5001 até 10000
2107100;2 - Nordeste;21;Maranhão;Morros;19292;3 - 10001 até 20000
2107209;2 - Nordeste;21;Maranhão;Nina Rodrigues;14264;3 - 10001 até 20000
2107258;2 - Nordeste;21;Maranhão;Nova Colinas;5340;2 - 5001 até 10000
2107308;2 - Nordeste;21;Maranhão;Nova Iorque;4683;1 - Até 5000
2107357;2 - Nordeste;21;Maranhão;Nova Olinda do Maranhão;20774;4 - 20001 até 50000
2107407;2 - Nordeste;21;Maranhão;Olho d'Água das Cunhãs;19448;3 - 10001 até 20000
2107456;2 - Nordeste;21;Maranhão;Olinda Nova do Maranhão;14563;3 - 10001 até 20000
2107506;2 - Nordeste;21;Maranhão;Paço do Lumiar;120621;6 - 100001 até 500000
2107605;2 - Nordeste;21;Maranhão;Palmeirândia;19661;3 - 10001 até 20000
2107704;2 - Nordeste;21;Maranhão;Paraibano;21290;4 - 20001 até 50000
2107803;2 - Nordeste;21;Maranhão;Parnarama;34805;4 - 20001 até 50000
2107902;2 - Nordeste;21;Maranhão;Passagem Franca;18898;3 - 10001 até 20000
2108009;2 - Nordeste;21;Maranhão;Pastos Bons;19358;3 - 10001 até 20000
2108058;2 - Nordeste;21;Maranhão;Paulino Neves;15901;3 - 10001 até 20000
2108108;2 - Nordeste;21;Maranhão;Paulo Ramos;21015;4 - 20001 até 50000
2108207;2 - Nordeste;21;Maranhão;Pedreiras;39267;4 - 20001 até 50000
2108256;2 - Nordeste;21;Maranhão;Pedro do Rosário;24930;4 - 20001 até 50000
2108306;2 - Nordeste;21;Maranhão;Penalva;38203;4 - 20001 até 50000
2108405;2 - Nordeste;21;Maranhão;Peri Mirim;14291;3 - 10001 até 20000
2108454;2 - Nordeste;21;Maranhão;Peritoró;23025;4 - 20001 até 50000
2108504;2 - Nordeste;21;Maranhão;Pindaré-Mirim;32815;4 - 20001 até 50000
2108603;2 - Nordeste;21;Maranhão;Pinheiro;82990;5 - 50001 até 100000
2108702;2 - Nordeste;21;Maranhão;Pio XII;21594;4 - 20001 até 50000
2108801;2 - Nordeste;21;Maranhão;Pirapemas;18527;3 - 10001 até 20000
2108900;2 - Nordeste;21;Maranhão;Poção de Pedras;18157;3 - 10001 até 20000
2109007;2 - Nordeste;21;Maranhão;Porto Franco;23675;4 - 20001 até 50000
2109056;2 - Nordeste;21;Maranhão;Porto Rico do Maranhão;5995;2 - 5001 até 10000
2109106;2 - Nordeste;21;Maranhão;Presidente Dutra;47567;4 - 20001 até 50000
2109205;2 - Nordeste;21;Maranhão;Presidente Juscelino;12629;3 - 10001 até 20000
2109239;2 - Nordeste;21;Maranhão;Presidente Médici;6959;2 - 5001 até 10000
2109270;2 - Nordeste;21;Maranhão;Presidente Sarney;18764;3 - 10001 até 20000
2109304;2 - Nordeste;21;Maranhão;Presidente Vargas;11124;3 - 10001 até 20000
2109403;2 - Nordeste;21;Maranhão;Primeira Cruz;15197;3 - 10001 até 20000
2109452;2 - Nordeste;21;Maranhão;Raposa;30337;4 - 20001 até 50000
2109502;2 - Nordeste;21;Maranhão;Riachão;20243;4 - 20001 até 50000
2109551;2 - Nordeste;21;Maranhão;Ribamar Fiquene;7755;2 - 5001 até 10000
2109601;2 - Nordeste;21;Maranhão;Rosário;42482;4 - 20001 até 50000
2109700;2 - Nordeste;21;Maranhão;Sambaíba;5663;2 - 5001 até 10000
2109759;2 - Nordeste;21;Maranhão;Santa Filomena do Maranhão;7719;2 - 5001 até 10000
2109809;2 - Nordeste;21;Maranhão;Santa Helena;41770;4 - 20001 até 50000
2109908;2 - Nordeste;21;Maranhão;Santa Inês;88590;5 - 50001 até 100000
2110005;2 - Nordeste;21;Maranhão;Santa Luzia;72440;5 - 50001 até 100000
2110039;2 - Nordeste;21;Maranhão;Santa Luzia do Paruá;25134;4 - 20001 até 50000
2110104;2 - Nordeste;21;Maranhão;Santa Quitéria do Maranhão;25519;4 - 20001 até 50000
2110203;2 - Nordeste;21;Maranhão;Santa Rita;37404;4 - 20001 até 50000
2110237;2 - Nordeste;21;Maranhão;Santana do Maranhão;13223;3 - 10001 até 20000
2110278;2 - Nordeste;21;Maranhão;Santo Amaro do Maranhão;15654;3 - 10001 até 20000
2110302;2 - Nordeste;21;Maranhão;Santo Antônio dos Lopes;14534;3 - 10001 até 20000
2110401;2 - Nordeste;21;Maranhão;São Benedito do Rio Preto;18608;3 - 10001 até 20000
2110500;2 - Nordeste;21;Maranhão;São Bento;44811;4 - 20001 até 50000
2110609;2 - Nordeste;21;Maranhão;São Bernardo;28343;4 - 20001 até 50000
2110658;2 - Nordeste;21;Maranhão;São Domingos do Azeitão;7363;2 - 5001 até 10000
2110708;2 - Nordeste;21;Maranhão;São Domingos do Maranhão;34368;4 - 20001 até 50000
2110807;2 - Nordeste;21;Maranhão;São Félix de Balsas;4609;1 - Até 5000
2110856;2 - Nordeste;21;Maranhão;São Francisco do Brejão;11652;3 - 10001 até 20000
2110906;2 - Nordeste;21;Maranhão;São Francisco do Maranhão;12201;3 - 10001 até 20000
2111003;2 - Nordeste;21;Maranhão;São João Batista;20629;4 - 20001 até 50000
